time,XEM
9/3/17 5:00,0.06243503864820221
9/3/17 6:00,0.36375196429821943
9/3/17 7:00,0.10858267590991622
9/3/17 8:00,0.09500984142117641
9/3/17 9:00,0.2063070842288406
9/3/17 10:00,0.09229527452342756
9/3/17 11:00,0.21445078492208447
9/3/17 12:00,-0.301316925650017
9/3/17 13:00,-0.3474645629117308
9/3/17 14:00,-0.5266259781630935
9/3/17 15:00,-0.14387204558063948
9/3/17 16:00,0.06786417244369769
9/3/17 17:00,0.44247440433290763
9/3/17 18:00,0.7112165272099502
9/3/17 19:00,0.7112165272099502
9/3/17 20:00,0.7030728265167059
9/3/17 21:00,0.7057873934144547
9/3/17 22:00,0.6324940871752607
9/3/17 23:00,0.7627932982671606
9/4/17 0:00,0.8306574707108583
9/4/17 1:00,0.23888188700181612
9/4/17 2:00,-0.0325748027729742
9/4/17 3:00,-0.05157677105720904
9/4/17 4:00,-0.1384429117851429
9/4/17 5:00,-0.08415157383018457
9/4/17 6:00,-0.09772440831892437
9/4/17 7:00,-0.08686614072793208
9/4/17 8:00,-0.4641909395148911
9/4/17 9:00,-0.575488182322555
9/4/17 10:00,-0.29317322495677267
9/4/17 11:00,-0.6514960554594968
9/4/17 12:00,-0.529340545060841
9/4/17 13:00,-0.4017559008666902
9/4/17 14:00,-0.2714566897747903
9/4/17 15:00,-0.3637519642982192
9/4/17 16:00,-0.6732125906414808
9/4/17 17:00,-0.6949291258234631
9/4/17 18:00,-0.6759271575392283
9/4/17 19:00,-0.9066653438477987
9/4/17 20:00,-0.722074794800942
9/4/17 21:00,-0.331177161525245
9/4/17 22:00,-0.31217519324100906
9/4/17 23:00,-0.6162066857887736
9/5/17 0:00,-0.7302184954941864
9/5/17 1:00,-1.0532519563261855
9/5/17 2:00,-1.0532519563261855
9/5/17 3:00,-1.286704709532505
9/5/17 4:00,-1.3382814805897154
9/5/17 5:00,-1.4685806916816158
9/5/17 6:00,-1.455007857192876
9/5/17 7:00,-1.4658661247838682
9/5/17 8:00,-1.0885413259969092
9/5/17 9:00,-0.9663858155982533
9/5/17 10:00,-0.4071850346621855
9/5/17 11:00,-0.3203188939342516
9/5/17 12:00,0.25788385528605073
9/5/17 13:00,0.1628740138648741
9/5/17 14:00,0.1628740138648741
9/5/17 15:00,0.1628740138648741
9/5/17 16:00,0.1628740138648741
9/5/17 17:00,0.30131692565001833
9/5/17 18:00,0.31217519324100884
9/5/17 19:00,0.5429133795495793
9/5/17 20:00,0.3610373974004717
9/5/17 21:00,-0.20902165112658788
9/5/17 22:00,-0.15473031317162977
9/5/17 23:00,0.019001968284234838
9/6/17 0:00,0.36918109809371447
9/6/17 1:00,0.8523740058928404
9/6/17 2:00,0.7682224320626556
9/6/17 3:00,1.0939704597924043
9/6/17 4:00,1.0885413259969088
9/6/17 5:00,1.153690931542859
9/6/17 6:00,1.153690931542859
9/6/17 7:00,1.153690931542859
9/6/17 8:00,1.153690931542859
9/6/17 9:00,1.3762854171581864
9/6/17 10:00,0.8605177065860847
9/6/17 11:00,0.5103385767766049
9/6/17 12:00,0.38546849948020334
9/6/17 13:00,0.48047834090138
9/6/17 14:00,0.4614763726171438
9/6/17 15:00,0.20359251733109285
9/6/17 16:00,0.48047834090138
9/6/17 17:00,0.263312989081546
9/6/17 18:00,0.33117716152524523
9/6/17 19:00,0.32846259462749594
9/6/17 20:00,0.3366062953207405
9/6/17 21:00,0.5130531436743542
9/6/17 22:00,0.5130531436743542
9/6/17 23:00,0.5130531436743542
9/7/17 0:00,0.20902165112658966
9/7/17 1:00,-0.07872244003468953
9/7/17 2:00,-0.11672637660316032
9/7/17 3:00,-0.2144507849220847
9/7/17 4:00,-0.21173621802433695
9/7/17 5:00,-0.11672637660316054
9/7/17 6:00,-0.11944094350090806
9/7/17 7:00,-0.1221555103986558
9/7/17 8:00,-0.12758464419415239
9/7/17 9:00,-0.23073818630857157
9/7/17 10:00,-0.16558858076262162
9/7/17 11:00,0.1302992110918999
9/7/17 12:00,-0.02171653518198413
9/7/17 13:00,-0.02171653518198413
9/7/17 14:00,-0.13572834488739538
9/7/17 15:00,0.14930117937613452
9/7/17 16:00,-0.07872244003468976
9/7/17 17:00,-0.04614763726171511
9/7/17 18:00,-0.1900196828423535
9/7/17 19:00,-0.19273424974010078
9/7/17 20:00,-0.19544881663785008
9/7/17 21:00,-0.19816338353559781
9/7/17 22:00,-0.1900196828423535
9/7/17 23:00,-0.19544881663785008
9/8/17 0:00,-0.22802361941082427
9/8/17 1:00,-0.12215551039865558
9/8/17 2:00,-0.07872244003468798
9/8/17 3:00,-0.07872244003468953
9/8/17 4:00,-0.08415157383018479
9/8/17 5:00,-0.10858267590991466
9/8/17 6:00,0.33117716152524346
9/8/17 7:00,0.2986023587522695
9/8/17 8:00,0.2931732249567742
9/8/17 9:00,0.1791614152513612
9/8/17 10:00,-0.019001968284234838
9/8/17 11:00,-0.05429133795495811
9/8/17 12:00,-0.07057873934144498
9/8/17 13:00,-0.07329330623919272
9/8/17 14:00,-0.3420354291162355
9/8/17 15:00,-0.6243503864820161
9/8/17 16:00,-0.7003582596189597
9/8/17 17:00,-0.6596397561527396
9/8/17 18:00,-0.5972047175045387
9/8/17 19:00,-0.6189212526865211
9/8/17 20:00,-0.6324940871752607
9/8/17 21:00,-0.6270649533797652
9/8/17 22:00,-0.589061016811296
9/8/17 23:00,-0.5836318830157994
9/9/17 0:00,-0.5510570802428252
9/9/17 1:00,-0.5537716471405711
9/9/17 2:00,-0.5727736154248073
9/9/17 3:00,-0.526625978163092
9/9/17 4:00,-0.4777637740036307
9/9/17 5:00,-0.16287401386487566
9/9/17 6:00,-0.5510570802428234
9/9/17 7:00,-0.5483425133450759
9/9/17 8:00,-0.5456279464473284
9/9/17 9:00,-0.7166456610054452
9/9/17 10:00,-0.7573641644716653
9/9/17 11:00,-0.7030728265167072
9/9/17 12:00,-0.6894999920279679
9/9/17 13:00,-0.6922145589257154
9/9/17 14:00,-0.29045865805902515
9/9/17 15:00,-0.05700590485270718
9/9/17 16:00,-0.0162874013864871
9/9/17 17:00,-0.010858267590992066
9/9/17 18:00,-0.027145668977478943
9/9/17 19:00,-0.06786417244369769
9/9/17 20:00,0.0488622041594613
9/9/17 21:00,0.04614763726171356
9/9/17 22:00,0.0
9/9/17 23:00,-0.008143700693242772
9/10/17 0:00,-0.008143700693242772
9/10/17 1:00,0.01085826759099029
9/10/17 2:00,0.09772440831892415
9/10/17 3:00,0.002714566897747517
9/10/17 4:00,-0.12215551039865558
9/10/17 5:00,-0.5021948760833606
9/10/17 6:00,-0.6406377878685049
9/10/17 7:00,-0.7519350306761687
9/10/17 8:00,-0.8686614072793276
9/10/17 9:00,-0.7926535341423873
9/10/17 10:00,-0.6460669216640003
9/10/17 11:00,-0.3528936967072259
9/10/17 12:00,-0.3854684994802017
9/10/17 13:00,-0.3420354291162355
9/10/17 14:00,-0.2714566897747903
9/10/17 15:00,-0.2877440911612775
9/10/17 16:00,-0.2823149573657807
9/10/17 17:00,-0.0868661407279323
9/10/17 18:00,-0.11672637660315899
9/10/17 19:00,0.1031535421144194
9/10/17 20:00,-0.0705787393414452
9/10/17 21:00,-0.13029921109189835
9/10/17 22:00,-0.07872244003468798
9/10/17 23:00,-0.0922952745234289
9/11/17 0:00,-0.16015944696712658
9/11/17 1:00,-0.18459054904685646
9/11/17 2:00,-0.013572834488739582
9/11/17 3:00,0.06243503864820088
9/11/17 4:00,0.1411574786828902
9/11/17 5:00,0.13844291178514267
9/11/17 6:00,0.10315354211442085
9/11/17 7:00,0.2470255876950589
9/11/17 8:00,0.3691810980937146
9/11/17 9:00,0.4614763726171436
9/11/17 10:00,0.42075786915092506
9/11/17 11:00,0.7410767630851768
9/11/17 12:00,0.18459054904685812
9/11/17 13:00,0.0705787393414452
9/11/17 14:00,-0.002714566897747628
9/11/17 15:00,0.18730511594460564
9/11/17 16:00,0.13844291178514279
9/11/17 17:00,-0.0488622041594613
9/11/17 18:00,-0.12215551039865569
9/11/17 19:00,-0.28502952426352823
9/11/17 20:00,-0.2334527532063193
9/11/17 21:00,-0.1791614152513613
9/11/17 22:00,-0.23073818630857168
9/11/17 23:00,-0.209021651126588
9/12/17 0:00,-0.13029921109189846
9/12/17 1:00,-0.12758464419415083
9/12/17 2:00,-0.2877440911612774
9/12/17 3:00,-0.30946062634325977
9/12/17 4:00,-0.2986023587522678
9/12/17 5:00,-0.0868661407279323
9/12/17 6:00,0.03800393656847101
9/12/17 7:00,0.05157677105720904
9/12/17 8:00,0.0488622041594613
9/12/17 9:00,0.04886220415946152
9/12/17 10:00,0.08415157383018479
9/12/17 11:00,-0.5537716471405727
9/12/17 12:00,-0.03528936967072349
9/12/17 13:00,0.024431102079731426
9/12/17 14:00,0.02171653518198391
9/12/17 15:00,-0.13301377798964764
9/12/17 16:00,-0.10315354211442096
9/12/17 17:00,-0.08686614072793386
9/12/17 18:00,-0.046147637261715224
9/12/17 19:00,-0.15744488006937907
9/12/17 20:00,-0.07600787313694035
9/12/17 21:00,0.010858267590991844
9/12/17 22:00,-0.040718503466218636
9/12/17 23:00,-0.0868661407279323
9/13/17 0:00,-0.13844291178514279
9/13/17 1:00,-0.19544881663784852
9/13/17 2:00,-0.2307381863085718
9/13/17 3:00,-0.4071850346621856
9/13/17 4:00,-0.4560472388216476
9/13/17 5:00,-0.6704980237437324
9/13/17 6:00,-0.6704980237437324
9/13/17 7:00,-0.6704980237437308
9/13/17 8:00,-0.4506181050261516
9/13/17 9:00,-0.5076240098788575
9/13/17 10:00,-0.6867854251302195
9/13/17 11:00,-0.9310964459275293
9/13/17 12:00,-1.0776830584059163
9/13/17 13:00,-0.7763661327558993
9/13/17 14:00,-0.8116555024266234
9/13/17 15:00,-0.8632322734838316
9/13/17 16:00,-0.6732125906414792
9/13/17 17:00,-0.6053484181977815
9/13/17 18:00,-0.6324940871752607
9/13/17 19:00,-0.6080629850955291
9/13/17 20:00,-0.6704980237437316
9/13/17 21:00,-0.7465058968806735
9/13/17 22:00,-0.6813562913347226
9/13/17 23:00,-0.6460669216640009
9/14/17 0:00,-0.6080629850955307
9/14/17 1:00,-0.5374842457540855
9/14/17 2:00,-0.4994803091856138
9/14/17 3:00,-0.323033460832
9/14/17 4:00,-0.2958877918545211
9/14/17 5:00,-0.22530905251307587
9/14/17 6:00,-0.22530905251307587
9/14/17 7:00,-0.22259448561532746
9/14/17 8:00,-0.43704527053741143
9/14/17 9:00,-0.3990413339689412
9/14/17 10:00,-0.24431102079731054
9/14/17 11:00,-0.06243503864820239
9/14/17 12:00,-0.2877440911612774
9/14/17 13:00,-0.7546495975739169
9/14/17 14:00,-0.6840708582324704
9/14/17 15:00,-0.6379232209707573
9/14/17 16:00,-0.8713759741770759
9/14/17 17:00,-1.072253924610421
9/14/17 18:00,-0.963671248700505
9/14/17 19:00,-0.9989606183712276
9/14/17 20:00,-1.0803976253036647
9/14/17 21:00,-1.0885413259969083
9/14/17 22:00,-1.286704709532506
9/14/17 23:00,-1.3328523467942195
9/15/17 0:00,-0.9772440831892437
9/15/17 1:00,-0.9636712487005042
9/15/17 2:00,-0.722074794800942
9/15/17 3:00,-0.7410767630851768
9/15/17 4:00,-0.7682224320626566
9/15/17 5:00,-0.985387783882488
9/15/17 6:00,-1.1156869949743873
9/15/17 7:00,-1.1319743963608753
9/15/17 8:00,-1.38442911785143
9/15/17 9:00,-1.3980019523401688
9/15/17 10:00,-1.368141716464942
9/15/17 11:00,-1.2839901426347566
9/15/17 12:00,-1.1699783329293454
9/15/17 13:00,-0.2633129890815461
9/15/17 14:00,-0.33389172842299275
9/15/17 15:00,-0.38003936568470575
9/15/17 16:00,-0.3366062953207396
9/15/17 17:00,-0.2280236194108235
9/15/17 18:00,-0.2280236194108235
9/15/17 19:00,0.7872244003468912
9/15/17 20:00,0.8958070762568073
9/15/17 21:00,0.6243503864820178
9/15/17 22:00,0.8089409355288751
9/15/17 23:00,1.0939704597924043
9/16/17 0:00,0.8415157383018493
9/16/17 1:00,0.9256673121320341
9/16/17 2:00,0.624350386482017
9/16/17 3:00,0.6433523547662517
9/16/17 4:00,0.7519350306761687
9/16/17 5:00,1.001675185268976
9/16/17 6:00,1.118401561872135
9/16/17 7:00,0.99624605147348
9/16/17 8:00,1.248700772964035
9/16/17 9:00,1.2785610088392616
9/16/17 10:00,1.1265452625653785
9/16/17 11:00,0.8279429038131099
9/16/17 12:00,0.9962460514734792
9/16/17 13:00,0.27145668977478965
9/16/17 14:00,0.4451889712306565
9/16/17 15:00,0.6189212526865211
9/16/17 16:00,0.4533326719238993
9/16/17 17:00,0.40175590086668883
9/16/17 18:00,0.40175590086668883
9/16/17 19:00,-0.05972047175045402
9/16/17 20:00,-0.10043897521667258
9/16/17 21:00,0.1547303131716299
9/16/17 22:00,0.23345275320631867
9/16/17 23:00,-0.04343307036396617
9/17/17 0:00,-0.2171653518198323
9/17/17 1:00,-0.333891728422992
9/17/17 2:00,-0.32574802772974765
9/17/17 3:00,-0.3718956649914622
9/17/17 4:00,-0.4641909395148912
9/17/17 5:00,-0.6813562913347235
9/17/17 6:00,-0.7003582596189581
9/17/17 7:00,-0.5890610168112944
9/17/17 8:00,-0.6433523547662525
9/17/17 9:00,-0.5999192844022864
9/17/17 10:00,-0.3881830663779493
9/17/17 11:00,-0.09229527452342828
9/17/17 12:00,0.0624350386482016
9/17/17 13:00,0.07057873934144593
9/17/17 14:00,-0.05972047175045403
9/17/17 15:00,-0.21716535181983226
9/17/17 16:00,0.361037397400471
9/17/17 17:00,0.23888188700181534
9/17/17 18:00,0.1275846441941516
9/17/17 19:00,-0.33932086221848795
9/17/17 20:00,-0.20359251733109274
9/17/17 21:00,-0.3067460594455129
9/17/17 22:00,-0.3013169256500162
9/17/17 23:00,-0.2578838552860508
9/18/17 0:00,-0.16287401386487418
9/18/17 1:00,-0.01085826759099115
9/18/17 2:00,0.12215551039865566
9/18/17 3:00,0.15744488006937826
9/18/17 4:00,0.1764468483536137
9/18/17 5:00,0.3827539325824541
9/18/17 6:00,0.5103385767766057
9/18/17 7:00,0.7302184954941848
9/18/17 8:00,0.5782027492203026
9/18/17 9:00,0.5347696788563364
9/18/17 10:00,0.47504920710588233
9/18/17 11:00,0.7220747948009413
9/18/17 12:00,0.7329330623919339
9/18/17 13:00,0.7763661327558993
9/18/17 14:00,0.7817952665513953
9/18/17 15:00,0.8197992031198662
9/18/17 16:00,0.3501791298094791
9/18/17 17:00,0.5184822774698493
9/18/17 18:00,0.6460669216640009
9/18/17 19:00,0.6840708582324718
9/18/17 20:00,0.5564862140383202
9/18/17 21:00,0.9256673121320348
9/18/17 22:00,0.9853877838824874
9/18/17 23:00,0.9881023507802357
9/19/17 0:00,1.0749684915081688
9/19/17 1:00,0.7817952665513945
9/19/17 2:00,0.48319290779912594
9/19/17 3:00,0.6514960554594962
9/19/17 4:00,0.5999192844022864
9/19/17 5:00,0.4098996015599331
9/19/17 6:00,0.4777637740036307
9/19/17 7:00,0.2307381863085718
9/19/17 8:00,0.40718503466218553
9/19/17 9:00,0.4180433022531767
9/19/17 10:00,0.40718503466218553
9/19/17 11:00,0.16558858076262184
9/19/17 12:00,0.18730511594460486
9/19/17 13:00,0.14115747868289114
9/19/17 14:00,0.13301377798964759
9/19/17 15:00,0.13301377798964759
9/19/17 16:00,0.19001968284235327
9/19/17 17:00,0.30131692565001694
9/19/17 18:00,0.28502952426352907
9/19/17 19:00,0.29317322495677267
9/19/17 20:00,0.22259448561532824
9/19/17 21:00,-0.13029921109189918
9/19/17 22:00,-0.30674605944551225
9/19/17 23:00,-0.33389172842299125
9/20/17 0:00,-0.44247440433290736
9/20/17 1:00,-0.28231495736578077
9/20/17 2:00,-0.06786417244369686
9/20/17 3:00,-0.22530905251307515
9/20/17 4:00,-0.1737322814558654
9/20/17 5:00,-0.013572834488739527
9/20/17 6:00,-0.24974015459280727
9/20/17 7:00,-0.20902165112658871
9/20/17 8:00,-0.1737322814558661
9/20/17 9:00,-0.19273424974010087
9/20/17 10:00,-0.1818759821491097
9/20/17 11:00,-0.18459054904685732
9/20/17 12:00,-0.1791614152513613
9/20/17 13:00,-0.16558858076262184
9/20/17 14:00,-0.16558858076262184
9/20/17 15:00,-0.17101771455811776
9/20/17 16:00,-0.17101771455811776
9/20/17 17:00,-0.32031889393425245
9/20/17 18:00,-0.32574802772974765
9/20/17 19:00,-0.32031889393425245
9/20/17 20:00,-0.25245472149055564
9/20/17 21:00,-0.13844291178514356
9/20/17 22:00,-0.11401180970541208
9/20/17 23:00,-0.08415157383018546
9/21/17 0:00,-0.10043897521667258
9/21/17 1:00,-0.16558858076262256
9/21/17 2:00,-0.1601594469671266
9/21/17 3:00,-0.10858267590991613
9/21/17 4:00,-0.3230334608320008
9/21/17 5:00,-0.31488976013875647
9/21/17 6:00,-0.24431102079731132
9/21/17 7:00,-0.2524547214905541
9/21/17 8:00,-0.2605984221837985
9/21/17 9:00,-0.25245472149055487
9/21/17 10:00,-0.24974015459280652
9/21/17 11:00,-0.24974015459280652
9/21/17 12:00,-0.2850295242635299
9/21/17 13:00,-0.30131692565001694
9/21/17 14:00,-0.30403149254776535
9/21/17 15:00,-0.32846259462749605
9/21/17 16:00,-0.5836318830157993
9/21/17 17:00,-0.5239114112653445
9/21/17 18:00,-0.4940511753901186
9/21/17 19:00,-0.5293405450608404
9/21/17 20:00,-0.6080629850955299
9/21/17 21:00,-0.532055111958588
9/21/17 22:00,-0.5076240098788574
9/21/17 23:00,-0.5564862140383195
9/22/17 0:00,-0.5999192844022864
9/22/17 1:00,-0.43704527053741216
9/22/17 2:00,-0.4424744043329081
9/22/17 3:00,-0.4831929077991267
9/22/17 4:00,-0.24702558769505892
9/22/17 5:00,-0.21716535181983226
9/22/17 6:00,-0.2198799187175799
9/22/17 7:00,-0.2144507849220847
9/22/17 8:00,-0.21173621802433634
9/22/17 9:00,-0.33660629532073955
9/22/17 10:00,-0.3773247987869589
9/22/17 11:00,-0.39632676707119363
9/22/17 12:00,-0.45333267192389926
9/22/17 13:00,-0.45604723882164766
9/22/17 14:00,-0.4098996015599331
9/22/17 15:00,-0.42347243604867263
9/22/17 16:00,-0.19544881663784847
9/22/17 17:00,-0.2578838552860508
9/22/17 18:00,-0.2741712566725379
9/22/17 19:00,-0.17101771455811776
9/22/17 20:00,-0.0868661407279323
9/22/17 21:00,-0.1683031476603702
9/22/17 22:00,-0.18730511594460486
9/22/17 23:00,-0.13572834488739516
9/23/17 0:00,-0.0732933062391935
9/23/17 1:00,-0.20630708422884037
9/23/17 2:00,-0.21445078492208391
9/23/17 3:00,-0.22259448561532824
9/23/17 4:00,-0.15744488006937823
9/23/17 5:00,-0.13572834488739519
9/23/17 6:00,-0.1302992110918992
9/23/17 7:00,-0.12215551039865566
9/23/17 8:00,-0.07057873934144518
9/23/17 9:00,0.05429133795495805
9/23/17 10:00,0.14387204558063874
9/23/17 11:00,0.37189566499146215
9/23/17 12:00,0.44790353812840333
9/23/17 13:00,0.45604723882164766
9/23/17 14:00,0.40718503466218553
9/23/17 15:00,0.40175590086668955
9/23/17 16:00,0.4044704677644372
9/23/17 17:00,0.5347696788563363
9/23/17 18:00,0.5211968443675976
9/23/17 19:00,0.4533326719238993
9/23/17 20:00,0.45333267192389926
9/23/17 21:00,0.4479035381284041
9/23/17 22:00,0.3746102318892097
9/23/17 23:00,0.41261416845768073
9/24/17 0:00,0.23345275320632014
9/24/17 1:00,0.2660275559792944
9/24/17 2:00,0.2768858235702863
9/24/17 3:00,0.47776377400363074
9/24/17 4:00,0.3746102318892105
9/24/17 5:00,0.2307381863085718
9/24/17 6:00,0.2551692883883025
9/24/17 7:00,0.1465866124783871
9/24/17 8:00,0.42618700294642026
9/24/17 9:00,0.14930117937613469
9/24/17 10:00,0.1275846441941516
9/24/17 11:00,-0.1493011793761347
9/24/17 12:00,-0.2225944856153275
9/24/17 13:00,-0.2307381863085718
9/24/17 14:00,-0.2198799187175799
9/24/17 15:00,-0.17644684835361374
9/24/17 16:00,-0.15201574627388229
9/24/17 17:00,-0.236167320104067
9/24/17 18:00,-0.2307381863085718
9/24/17 19:00,-0.236167320104067
9/24/17 20:00,-0.2334527532063194
9/24/17 21:00,-0.2307381863085718
9/24/17 22:00,-0.15473031317162989
9/24/17 23:00,-0.19544881663784844
9/25/17 0:00,-0.013572834488739527
9/25/17 1:00,-0.0162874013864871
9/25/17 2:00,0.21173621802433631
9/25/17 3:00,-0.013572834488739518
9/25/17 4:00,-0.13572834488739519
9/25/17 5:00,0.12487007729640326
9/25/17 6:00,0.09500984142117662
9/25/17 7:00,0.19001968284235324
9/25/17 8:00,-0.1683031476603694
9/25/17 9:00,0.05972047175045328
9/25/17 10:00,0.010858267590991913
9/25/17 11:00,0.04886220415946213
9/25/17 12:00,0.1330137779896468
9/25/17 13:00,0.1628740138648742
9/25/17 14:00,0.24702558769505892
9/25/17 15:00,0.24431102079731057
9/25/17 16:00,0.3501791298094791
9/25/17 17:00,0.3393208622184872
9/25/17 18:00,0.3501791298094791
9/25/17 19:00,0.24159645389956297
9/25/17 20:00,0.3393208622184872
9/25/17 21:00,0.32031889393425245
9/25/17 22:00,0.5157677105721009
9/25/17 23:00,0.5374842457540839
9/26/17 0:00,0.5510570802428235
9/26/17 1:00,0.5130531436743533
9/26/17 2:00,0.30674605944551214
9/26/17 3:00,0.3311771615252444
9/26/17 4:00,0.3691810980937146
9/26/17 5:00,0.1954488166378492
9/26/17 6:00,-0.00814370069324356
9/26/17 7:00,0.10586810901216778
9/26/17 8:00,0.13572834488739444
9/26/17 9:00,0.1818759821491097
9/26/17 10:00,0.19544881663784847
9/26/17 11:00,0.22259448561532824
9/26/17 12:00,0.20630708422884037
9/26/17 13:00,0.176446848353613
9/26/17 14:00,0.07600787313694116
9/26/17 15:00,0.09500984142117663
9/26/17 16:00,-0.0027145668977483633
9/26/17 17:00,0.0054291337954959495
9/26/17 18:00,-0.0027145668977483633
9/26/17 19:00,0.10043897521667258
9/26/17 20:00,0.0027145668977483495
9/26/17 21:00,0.021716535181983077
9/26/17 22:00,0.04071850346621858
9/26/17 23:00,-0.038003936568470176
9/27/17 0:00,-0.15201574627388229
9/27/17 1:00,-0.09500984142117663
9/27/17 2:00,-0.12215551039865563
9/27/17 3:00,-0.05700590485270646
9/27/17 4:00,0.05429133795495805
9/27/17 5:00,0.04343307036396615
9/27/17 6:00,0.1845905490468573
9/27/17 7:00,0.07600787313694116
9/27/17 8:00,0.07329330623919354
9/27/17 9:00,0.07872244003468876
9/27/17 10:00,0.2334527532063194
9/27/17 11:00,0.2198799187175799
9/27/17 12:00,0.20902165112658871
9/27/17 13:00,0.20902165112658871
9/27/17 14:00,0.22259448561532746
9/27/17 15:00,0.20902165112658871
9/27/17 16:00,0.20087795043334516
9/27/17 17:00,0.20630708422884037
9/27/17 18:00,0.3257480277297484
9/27/17 19:00,0.41804330225317665
9/27/17 20:00,0.42890156984416783
9/27/17 21:00,0.39632676707119363
9/27/17 22:00,0.33932086221848723
9/27/17 23:00,0.36918109809371386
9/28/17 0:00,0.4587618057193952
9/28/17 1:00,0.38003936568470575
9/28/17 2:00,0.3284625946274968
9/28/17 3:00,0.23616732010406777
9/28/17 4:00,0.22530905251307587
9/28/17 5:00,0.3501791298094791
9/28/17 6:00,0.4044704677644372
9/28/17 7:00,0.39632676707119363
